,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income,race,gender,age
28253,0.22277227722772278,245873,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,0,White,Female,51
28658,0.09287257019438445,262241,0.16029239002741155,9,0.04785541555301005,0.09260588657573582,0.032577903682719546,0,0,40,0,White,Male,21
13106,0.26043737574552683,334744,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,65,0,White,Male,34
34478,0.3042345276872964,256821,0.16029239002741155,9,0.09529741513547181,0.33127572016460904,0.10377203096689178,0,0,20,0,Black,Male,67
19203,0.22277227722772278,170148,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.059683794466403164,0,0,40,0,Black,Male,56
22734,0.39166666666666666,170230,0.5564263322884012,14,0.04785541555301005,0.48318462594371997,0.10377203096689178,14084,0,60,1,White,Female,42
46507,0.22277227722772278,252752,0.19011194029850748,10,0.04785541555301005,0.2094017094017094,0.10377203096689178,0,0,45,0,White,Female,25
19704,0.22277227722772278,218558,0.41681304893350063,13,0.09398496240910283,0.46391076115485563,0.10377203096689178,3325,0,40,0,White,Male,43
14807,0.22277227722772278,59469,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Male,31
44206,0.22277227722772278,211287,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,2392,40,1,White,Male,68
37544,0.22277227722772278,116230,0.08078602620087336,4,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,60
14700,0.22277227722772278,231261,0.0673076923077289,8,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,50,0,White,Male,24
1154,0.22277227722772278,115562,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,99999,0,50,1,White,Male,43
48708,0.22277227722772278,206878,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.059683794466403164,0,0,32,0,White,Female,41
47366,0.3042345276872964,318046,0.04799107142857143,7,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,42
10562,0.22277227722772278,247081,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,1,White,Male,41
27367,0.22277227722772278,339324,0.41681304893350063,13,0.04785541555301005,0.2922868741542625,0.10377203096689178,0,0,40,0,White,Male,25
33987,0.22277227722772278,279721,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,36
46350,0.3042345276872964,287658,0.5564263322884012,14,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,0,40,0,Black,Male,38
41669,0.22277227722772278,78529,0.16029239002741155,9,0.04785541555301005,0.2094017094017094,0.012466124661246613,0,0,15,0,White,Female,27
21060,0.22277227722772278,83891,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,40,0,Asian-Pac-Islander,Male,23
23504,0.22277227722772278,78012,0.16029239002741155,9,0.08187919463087248,0.2672125046520283,0.059683794466403164,0,1762,40,0,White,Female,52
13556,0.22277227722772278,413365,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,Black,Male,41
113,0.09287257019438445,30796,0.16029239002741155,9,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,20,0,White,Female,20
32387,0.22277227722772278,118158,0.2664041994750656,12,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,44,0,White,Male,48
5043,0.22277227722772278,186408,0.16029239002741155,9,0.04785541555301005,0.07142857142857142,0.012466124661246613,1055,0,40,0,White,Male,18
15518,0.22277227722772278,239995,0.04799107142857143,7,0.04785541555301005,0.2672125046520283,0.032577903682719546,0,0,16,0,White,Male,19
20903,0.22277227722772278,110243,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,45,1,White,Male,49
1177,0.09287257019438445,230586,0.05446293494704992,6,0.08187919463087248,0.09260588657573582,0.059683794466403164,0,0,40,0,Black,Female,58
39881,0.22277227722772278,599629,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,Black,Female,41
22781,0.22277227722772278,194404,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,7688,0,40,1,White,Male,39
8323,0.22277227722772278,324655,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Male,45
23127,0.2817650186071239,431426,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,2,0,White,Female,67
10335,0.22277227722772278,152744,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.012466124661246613,0,0,40,0,Asian-Pac-Islander,Female,33
8600,0.22277227722772278,140206,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,1,White,Male,31
37019,0.22277227722772278,105244,0.19011194029850748,10,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,50,0,White,Male,20
29070,0.22277227722772278,369677,0.05446293494704992,6,0.07228915662650602,0.2672125046520283,0.10377203096689178,0,0,36,0,White,Female,20
37586,0.22277227722772278,414721,0.04799107142857143,7,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,1602,23,0,Black,Male,18
16686,0.22277227722772278,445382,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1977,65,1,White,Male,41
18278,0.2817650186071239,30599,0.5564263322884012,14,0.09398496240910283,0.46391076115485563,0.10377203096689178,0,0,50,0,White,Female,75
45268,0.22277227722772278,64960,0.2744186046511628,11,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,1902,45,0,White,Male,57
4381,0.22277227722772278,213236,0.16029239002741155,9,0.07228915662650602,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Male,28
2664,0.22277227722772278,228182,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,65
7334,0.22277227722772278,169180,0.16029239002741155,9,0.08187919463087248,0.14131218457101657,0.10377203096689178,0,1876,35,0,White,Female,49
27666,0.22277227722772278,56269,0.19011194029850748,10,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,Black,Male,39
44704,0.22277227722772278,192923,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,2377,40,0,White,Male,35
25670,0.3042345276872964,144949,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.059683794466403164,0,0,40,0,White,Male,31
7511,0.09287257019438445,186163,0.040991116105826314,2,0.08187919463087248,0.09260588657573582,0.059683794466403164,0,0,40,0,Black,Female,68
20236,0.22277227722772278,219318,0.16029239002741155,9,0.04785541555301005,0.12508784258608574,0.032577903682719546,0,0,35,0,White,Female,30
20488,0.22277227722772278,321166,0.41681304893350063,13,0.09529741513547181,0.2672125046520283,0.10377203096689178,0,0,5,0,White,Female,64
27045,0.22277227722772278,199268,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,20,0,White,Female,20
15092,0.22277227722772278,161123,0.0673076923077289,8,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,32,0,White,Male,17
38679,0.26043737574552683,122011,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.48365465213746855,5178,0,38,1,White,Female,39
25794,0.22277227722772278,236696,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,30,0,White,Male,24
4961,0.22277227722772278,73928,0.05446293494704992,6,0.07228915662650602,0.03885903265812319,0.059683794466403164,0,0,4,0,Asian-Pac-Islander,Female,34
17990,0.22277227722772278,201723,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1902,40,1,White,Male,43
21793,0.22277227722772278,271379,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,25,0,White,Female,20
27413,0.26043737574552683,150566,0.16029239002741155,9,0.07228915662650602,0.23184079601990049,0.10377203096689178,0,0,44,0,White,Male,37
39525,0.22277227722772278,248739,0.16029239002741155,9,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,53,1,White,Male,58
30339,0.22277227722772278,224629,0.5564263322884012,14,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,30,0,Other,Male,28
8017,0.22277227722772278,162958,0.2664041994750656,12,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,1980,50,0,White,Male,24
337,0.22277227722772278,197875,0.05446293494704992,6,0.08187919463087248,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,56
47373,0.22277227722772278,190044,0.2664041994750656,12,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,40,0,White,Male,40
20145,0.26043737574552683,229272,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,Black,Male,50
41396,0.3042345276872964,295289,0.16029239002741155,9,0.04785541555301005,0.46391076115485563,0.012466124661246613,0,0,40,0,Black,Female,25
24078,0.22277227722772278,208613,0.41681304893350063,13,0.07228915662650602,0.2922868741542625,0.10377203096689178,0,0,40,0,White,Male,43
15993,0.22277227722772278,134768,0.04799107142857143,7,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,20,0,White,Female,17
21149,0.22277227722772278,162869,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.032577903682719546,0,0,65,0,White,Male,22
39266,0.22277227722772278,148995,0.41681304893350063,13,0.4498151321129047,0.23184079601990049,0.4505235064668446,15024,0,40,1,White,Male,45
30355,0.22277227722772278,73025,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,30,0,Asian-Pac-Islander,Male,40
39056,0.22277227722772278,246117,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,53
10936,0.5527272727272727,172927,0.2664041994750656,12,0.4498151321129047,0.46391076115485563,0.4505235064668446,15024,0,50,1,White,Male,39
22929,0.26043737574552683,338816,0.5564263322884012,14,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,70,1,White,Male,52
6691,0.5527272727272727,317580,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,37
1681,0.09287257019438445,261881,0.04799107142857143,7,0.04785541555301005,0.09260588657573582,0.032577903682719546,0,0,15,0,Black,Female,22
5721,0.22277227722772278,428251,0.41681304893350063,13,0.04785541555301005,0.2922868741542625,0.012466124661246613,0,0,40,0,White,Male,36
30076,0.2817650186071239,155767,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,0,White,Male,41
4111,0.22277227722772278,147099,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.48365465213746855,0,0,5,0,White,Female,40
11243,0.3042345276872964,149433,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,45,0,White,Male,50
4985,0.3042345276872964,170423,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,40,0,White,Male,59
5836,0.22277227722772278,314649,0.16029239002741155,9,0.09398496240910283,0.11950549450549451,0.059683794466403164,0,0,40,0,Asian-Pac-Islander,Male,30
24673,0.22277227722772278,97933,0.2664041994750656,12,0.4498151321129047,0.2094017094017094,0.48365465213746855,0,1485,37,1,White,Female,30
38001,0.22277227722772278,109067,0.41681304893350063,13,0.07228915662650602,0.2922868741542625,0.10377203096689178,0,0,40,0,White,Male,42
44121,0.22277227722772278,265662,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,35
45360,0.22277227722772278,160402,0.19011194029850748,10,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,38,0,White,Male,39
15222,0.22277227722772278,74984,0.05446293494704992,6,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,49
35021,0.5527272727272727,37997,0.16029239002741155,9,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,60,0,White,Male,44
8152,0.22277227722772278,406491,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,18
21561,0.26043737574552683,141420,0.19011194029850748,10,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,40,0,White,Male,39
40796,0.22277227722772278,168740,0.04799107142857143,7,0.04785541555301005,0.07142857142857142,0.012466124661246613,0,0,30,0,White,Male,18
980,0.2817650186071239,183249,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,20,1,White,Male,66
14718,0.22277227722772278,128666,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,29
10278,0.22277227722772278,370509,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,44,1,White,Male,28
11634,0.5527272727272727,103794,0.5564263322884012,14,0.09529741513547181,0.48318462594371997,0.059683794466403164,5721,0,35,0,White,Female,54
23157,0.3042345276872964,180096,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,43
25616,0.22277227722772278,104089,0.2744186046511628,11,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Male,38
35777,0.22277227722772278,143791,0.05446293494704992,6,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,12,0,Black,Female,17
28848,0.22277227722772278,116797,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,7298,0,50,1,White,Male,41
37761,0.22277227722772278,112403,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.059683794466403164,2354,0,40,0,White,Male,28
14315,0.09287257019438445,172775,0.19011194029850748,10,0.09529741513547181,0.09260588657573582,0.10377203096689178,0,0,40,1,White,Female,36
33285,0.22277227722772278,221936,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,0,White,Male,52
12,0.22277227722772278,82091,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,39,0,White,Female,26
16026,0.22277227722772278,204141,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Male,23
10959,0.22277227722772278,315476,0.16029239002741155,9,0.04785541555301005,0.2094017094017094,0.012466124661246613,0,0,30,0,White,Male,23
30716,0.5527272727272727,168355,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,70,0,White,Male,39
39154,0.22277227722772278,198068,0.04799107142857143,7,0.04785541555301005,0.2094017094017094,0.012466124661246613,0,0,40,0,White,Male,32
26263,0.22277227722772278,409172,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.012466124661246613,0,0,55,0,White,Male,33
15586,0.22277227722772278,222966,0.05337078651685444,5,0.08187919463087248,0.03885903265812319,0.059683794466403164,0,0,40,0,Black,Female,61
42475,0.26043737574552683,42017,0.19011194029850748,10,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,51
6500,0.22277227722772278,65382,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,50,0,White,Male,36
30299,0.22277227722772278,331552,0.0673076923077289,8,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,30,0,White,Female,17
35215,0.09287257019438445,37591,0.41681304893350063,13,0.08187919463087248,0.09260588657573582,0.10377203096689178,0,0,40,0,White,Female,58
38116,0.2817650186071239,187097,0.7628361858190709,15,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,0,White,Male,88
31572,0.22277227722772278,282062,0.08078602620087336,4,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,44
31901,0.22277227722772278,220109,0.19011194029850748,10,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,1672,44,0,White,Male,43
43703,0.22277227722772278,208862,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,40,0,White,Male,63
31696,0.22277227722772278,428405,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,46
7941,0.22277227722772278,153643,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,70,0,Black,Male,21
29401,0.22277227722772278,169112,0.5564263322884012,14,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,51
37036,0.22277227722772278,35865,0.19011194029850748,10,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,35,0,White,Female,19
13920,0.2817650186071239,110787,0.7260273972595307,16,0.4498151321129047,0.48318462594371997,0.4505235064668446,1409,0,2,0,White,Male,73
10122,0.3042345276872964,339388,0.19011194029850748,10,0.4498151321129047,0.2922868741542625,0.4505235064668446,0,0,72,1,White,Male,30
40625,0.22277227722772278,42703,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,42
16749,0.22277227722772278,192776,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1977,45,1,White,Male,49
48064,0.22277227722772278,178946,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,48,1,White,Male,54
42774,0.22277227722772278,137815,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.4505235064668446,7298,0,40,1,White,Male,51
28684,0.22277227722772278,264874,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Female,22
32405,0.22277227722772278,194097,0.16029239002741155,9,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,40,0,White,Male,51
11795,0.22277227722772278,67317,0.2664041994750656,12,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,50,0,White,Male,35
42788,0.22277227722772278,95078,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,15,0,White,Female,19
32386,0.26043737574552683,177216,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,32
23036,0.22277227722772278,217961,0.19011194029850748,10,0.04785541555301005,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Male,24
10109,0.22277227722772278,225399,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,38
43862,0.22277227722772278,200471,0.2744186046511628,11,0.4498151321129047,0.14131218457101657,0.4505235064668446,4064,0,40,0,White,Male,47
24006,0.22277227722772278,30447,0.16029239002741155,9,0.09529741513547181,0.12508784258608574,0.10377203096689178,0,0,50,0,White,Male,53
32271,0.2817650186071239,285263,0.05337078651685444,5,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,35,0,White,Male,19
22577,0.22277227722772278,184779,0.16029239002741155,9,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,22
33007,0.22277227722772278,214896,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,45,0,White,Female,35
34276,0.26043737574552683,126327,0.2664041994750656,12,0.04785541555301005,0.14131218457101657,0.059683794466403164,0,0,40,0,Black,Female,26
20384,0.22277227722772278,177125,0.19011194029850748,10,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,20,0,White,Male,21
43518,0.22277227722772278,242482,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,0,White,Male,28
29012,0.22277227722772278,166497,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,38,0,White,Male,37
10810,0.22277227722772278,399088,0.41681304893350063,13,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,45,0,White,Female,32
36149,0.22277227722772278,35884,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Female,57
23239,0.22277227722772278,243904,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Male,47
15932,0.22277227722772278,104266,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,20,0,White,Female,22
32158,0.22277227722772278,79586,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,0,Asian-Pac-Islander,Male,37
12789,0.22277227722772278,189194,0.19011194029850748,10,0.04785541555301005,0.12508784258608574,0.012466124661246613,0,0,40,0,White,Male,23
21541,0.22277227722772278,349365,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,15,0,White,Female,21
27027,0.09287257019438445,317780,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.059683794466403164,0,0,40,0,Black,Female,35
14004,0.5527272727272727,223881,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,50,1,White,Male,44
38676,0.3042345276872964,190350,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.012466124661246613,0,0,35,0,Black,Female,26
45988,0.22277227722772278,22245,0.2744186046511628,11,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,38
6508,0.09287257019438445,320811,0.19011194029850748,10,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,40,0,White,Male,38
44353,0.3042345276872964,175428,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,46
25391,0.22277227722772278,99179,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,49
26018,0.22277227722772278,261561,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,24
27470,0.22277227722772278,46466,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,1,White,Male,59
32233,0.22277227722772278,313573,0.41681304893350063,13,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,25,0,Black,Female,23
21059,0.09287257019438445,200819,0.08078602620087336,4,0.09529741513547181,0.09260588657573582,0.012466124661246613,0,0,84,0,White,Male,28
39208,0.22277227722772278,338013,0.19011194029850748,10,0.09529741513547181,0.2922868741542625,0.10377203096689178,0,0,40,0,White,Female,25
996,0.3042345276872964,662460,0.05446293494704992,6,0.08187919463087248,0.46391076115485563,0.059683794466403164,0,0,15,0,White,Female,59
15785,0.22277227722772278,380086,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,7688,0,48,1,White,Male,53
40315,0.22277227722772278,36271,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,42
10426,0.22277227722772278,193407,0.2744186046511628,11,0.09529741513547181,0.2672125046520283,0.10377203096689178,0,0,44,0,White,Female,45
33115,0.22277227722772278,131686,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,26
28261,0.22277227722772278,225507,0.2744186046511628,11,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,31
22730,0.22277227722772278,145114,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,51
9146,0.22277227722772278,115187,0.2744186046511628,11,0.09529741513547181,0.12508784258608574,0.012466124661246613,0,0,40,0,White,Female,45
40965,0.22277227722772278,142886,0.41681304893350063,13,0.08187919463087248,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,40
6171,0.3042345276872964,248748,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.059683794466403164,0,0,40,0,Black,Female,41
31354,0.22277227722772278,147227,0.41681304893350063,13,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,30,0,White,Male,22
10331,0.22277227722772278,269799,0.2744186046511628,11,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,40,0,White,Male,24
10887,0.3042345276872964,212856,0.2664041994750656,12,0.04785541555301005,0.33127572016460904,0.012466124661246613,0,0,35,0,Black,Female,23
33724,0.22277227722772278,216208,0.19011194029850748,10,0.08187919463087248,0.2672125046520283,0.10377203096689178,0,0,40,0,White,Female,64
22124,0.22277227722772278,50879,0.05446293494704992,6,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,6,0,White,Male,18
48078,0.22277227722772278,218015,0.19011194029850748,10,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,48,0,White,Male,36
37419,0.22277227722772278,185647,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,45,0,White,Male,28
27321,0.2817650186071239,43348,0.7628361858190709,15,0.4498151321129047,0.48318462594371997,0.4505235064668446,15024,0,55,1,White,Male,46
8385,0.22277227722772278,368832,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,25,0,White,Female,20
8093,0.26043737574552683,118544,0.19011194029850748,10,0.09529741513547181,0.03885903265812319,0.012466124661246613,0,0,12,0,White,Male,41
29182,0.22277227722772278,182177,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Male,30
26158,0.22277227722772278,150560,0.41681304893350063,13,0.09529741513547181,0.14131218457101657,0.10377203096689178,14084,0,40,1,White,Female,58
40558,0.22277227722772278,157568,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,White,Male,33
20610,0.22277227722772278,149756,0.2664041994750656,12,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,1,White,Male,63
28571,0.22277227722772278,110594,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Female,30
1993,0.22277227722772278,94235,0.04799107142857143,7,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Male,30
19279,0.22277227722772278,234962,0.16029239002741155,9,0.4498151321129047,0.07142857142857142,0.4505235064668446,2829,0,30,0,White,Male,38
44744,0.39166666666666666,195433,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,30,0,White,Male,90
19904,0.22277227722772278,247328,0.05337078651685444,5,0.4498151321129047,0.12508784258608574,0.4505235064668446,3137,0,40,0,White,Male,31
20998,0.22277227722772278,155343,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,1848,50,1,White,Male,34
38414,0.39166666666666666,107314,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,40,0,Black,Female,56
21732,0.22277227722772278,28729,0.04799107142857143,7,0.07228915662650602,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Female,56
3588,0.22277227722772278,352542,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,32
5100,0.2817650186071239,123502,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,40,0,White,Male,41
15384,0.22277227722772278,154210,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,1902,45,1,Other,Male,32
5172,0.22277227722772278,153064,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,5013,0,40,0,White,Male,51
12458,0.2817650186071239,368355,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,60,1,White,Male,46
22739,0.22277227722772278,179313,0.05446293494704992,6,0.09529741513547181,0.2672125046520283,0.059683794466403164,0,0,30,0,White,Female,47
15644,0.22277227722772278,109989,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,40,0,White,Male,29
24222,0.22277227722772278,84451,0.2744186046511628,11,0.09529741513547181,0.03885903265812319,0.10377203096689178,0,0,32,0,White,Male,52
42321,0.09287257019438445,95108,0.16029239002741155,9,0.04785541555301005,0.09260588657573582,0.10377203096689178,0,0,40,0,White,Male,29
37754,0.2817650186071239,173929,0.7260273972595307,16,0.09398496240910283,0.46391076115485563,0.10377203096689178,0,0,25,1,White,Male,74
